id,antelope_duiker,bird,blank,civet_genet,hog,leopard,monkey_prosimian,rodent
ZJ016489,0.09642152043587195,0.18901421729208776,0.08346939204660385,0.13921607327621716,0.0856374231137412,0.0937003904158898,0.07346199383036123,0.23907898958922708
ZJ016491,0.0745393856003845,0.07676847620137561,0.10488027025475276,0.08836738920439548,0.06979810461473072,0.45756359854934453,0.06323922826201094,0.06484354731300548
ZJ016492,0.12579078445144648,0.18315219143742373,0.09758702910436165,0.07541371383922361,0.09797963960858491,0.11396424167806347,0.1464371542974478,0.15967524558344853
ZJ016493,0.08469347592317991,0.3986597560538269,0.06961251870931211,0.0554953196049235,0.09815017111315094,0.0938851278160226,0.11226448681846715,0.08723914396111694
ZJ016495,0.08625719751246308,0.09596385398847926,0.0804990629121371,0.06846484123545665,0.09457527426743233,0.13551725394300296,0.33399371111632997,0.10472880502469861
ZJ016496,0.10903595315575279,0.11635352317176505,0.08774901442018367,0.11942374679879997,0.10869717428493408,0.24383316308739375,0.1323130050538649,0.08259442002730574
ZJ016500,0.13665529762995962,0.06122410912543915,0.07503376816398848,0.22571353504076455,0.09595507678217827,0.07051030068650839,0.12396830091682008,0.21093961165434133
ZJ016506,0.14224945899792094,0.33683668031545577,0.06937968577919146,0.047240279700646884,0.09945928098471246,0.0823332749067896,0.11119223065812485,0.11130910865715812
ZJ016507,0.2979918384403021,0.05798632770820493,0.06293221605104683,0.065391167306003,0.16533932528054351,0.05986271304436894,0.13034857434107064,0.16014783782846
ZJ016509,0.07267738704855353,0.47483319788013345,0.07731210555172013,0.06528280631357525,0.08757513603176975,0.08323369273084978,0.07335388379478992,0.06573179064860801
ZJ016513,0.10949715794083065,0.13939469969400126,0.09410071454847936,0.06205313907002882,0.29974495765380366,0.1248339776021638,0.10194685709503436,0.06842849639565823
ZJ016516,0.2676355601550222,0.08541306274579988,0.07921229497936579,0.20661682502595385,0.09659180475512359,0.09602317417305627,0.060381912001542866,0.10812536616413547
ZJ016518,0.44288572643591567,0.0660397104271362,0.06890905593806541,0.06451132334363198,0.08783580731891184,0.0668000294117376,0.07429974999578641,0.12871859712881484
ZJ016520,0.146266372327866,0.06333206876214793,0.08542586128002588,0.1123494943843705,0.3154255559204895,0.11563620652314219,0.07928462311566184,0.0822798176862963
ZJ016522,0.22375034619970818,0.08462443103152367,0.07407912121895624,0.15240350658803742,0.1075692057694462,0.10195268786219795,0.07145175851473447,0.18416894281539584
ZJ016526,0.07300655679773463,0.38119271660017523,0.07723862673190397,0.06612243848394214,0.08348799398662783,0.07295940144930396,0.12351703380781232,0.12247523214249999
ZJ016527,0.06478733969318436,0.07703449694086736,0.079757349500304,0.47595738371033086,0.08492563151186631,0.09843383532301306,0.059430864658700754,0.05967309866173332
ZJ016532,0.07151249713871101,0.07802973187824479,0.10996049047929898,0.0885862450491885,0.07962085232735815,0.40444147856871876,0.09898132435286457,0.06886738020561535
ZJ016535,0.12081253833791701,0.08795072374186377,0.08092621297154903,0.07568320387487419,0.08455271154157855,0.08135329845822627,0.3836723133315549,0.08504899774243614
ZJ016538,0.08318650404835205,0.09856736472347892,0.07838982795833487,0.06807986524493392,0.10158669766393635,0.09343117417531045,0.390042810555813,0.0867157556298405
ZJ016540,0.07797275281154124,0.2995839375225223,0.08556497685984747,0.07529973107933995,0.11252734768628238,0.08804102343616159,0.1139856821178353,0.1470245484864697
ZJ016543,0.09599571318090624,0.07171551753619348,0.08028285200640327,0.14279535481915517,0.2908569605396819,0.09535509268410904,0.08525086709144436,0.1377476421421065
ZJ016544,0.42140327634656155,0.07881059528695261,0.07344243948478202,0.0575240487637392,0.1565011580034354,0.06887876527741212,0.06028091414960665,0.08315880268751029
ZJ016546,0.1292046752977929,0.06784337042391629,0.08961349221953695,0.1488322466858898,0.22138892539525323,0.14379685998666206,0.07865003154172123,0.12067039844922756
ZJ016548,0.3866610328201416,0.06994591255233348,0.08065924993466664,0.08220397396929818,0.14993052301865767,0.0817078654705184,0.05756325242772974,0.09132818980665436
ZJ016550,0.1874830088070654,0.11728102201593245,0.07967994416549351,0.1216311172277031,0.08859961038641853,0.07971786775746889,0.14438645330159883,0.18122097633831932
ZJ016551,0.11809689794972393,0.15125470876931588,0.0765284934072985,0.06851312130321018,0.07983224539546857,0.09471870116890506,0.27868462216254253,0.13237120984353543
ZJ016555,0.18832782773001852,0.11465872827897146,0.07786780667488165,0.10609551243479651,0.2623646378614208,0.11374889365559818,0.07648686859586883,0.060449724768444166
ZJ016558,0.07562768851103872,0.08131881464472221,0.10543042639394942,0.08553178260936546,0.07213877010093285,0.45262431064485,0.06279908291627552,0.06452912417886589
ZJ016561,0.3654838923435117,0.08140227857995394,0.08113450396198478,0.06263973339531449,0.18189210038381795,0.07879199250241231,0.06790039014821998,0.08075510868478473
