id,antelope_duiker,bird,blank,civet_genet,hog,leopard,monkey_prosimian,rodent
ZJ016490,0.12170980870723724,0.009403947740793228,0.15110896527767181,0.5011155009269714,0.009183208458125591,0.003710738383233547,0.007081170100718737,0.19668668508529663
ZJ016494,0.49436938762664795,0.012015060521662235,0.4030369818210602,0.0006836266838945448,0.01231700461357832,0.003617766546085477,0.06284692138433456,0.011113246902823448
ZJ016498,0.19085711240768433,0.05849696695804596,0.3696487545967102,0.004988333210349083,0.013846985064446926,0.10279826819896698,0.2458888739347458,0.013474718667566776
ZJ016499,0.32360976934432983,0.4909399151802063,0.018479209393262863,0.002327991183847189,0.060538724064826965,0.003918943461030722,0.0810079500079155,0.019177492707967758
ZJ016501,0.12140128761529922,0.006572574842721224,0.42772457003593445,0.16606229543685913,0.02021709643304348,0.008215225301682949,0.0038745440542697906,0.24593240022659302
ZJ016502,0.16382543742656708,0.0059745945036411285,0.5796809196472168,0.09562062472105026,0.013438671827316284,0.0015896258410066366,0.0034748760517686605,0.13639520108699799
ZJ016504,0.3564906120300293,0.011056557297706604,0.599886417388916,0.0011326465755701065,0.0018731921445578337,0.005940011702477932,0.017137914896011353,0.006482633296400309
ZJ016505,0.3460889160633087,0.010682005435228348,0.5925453305244446,0.01218929048627615,0.0055584716610610485,0.005403571762144566,0.006673736497759819,0.020858677104115486
ZJ016508,0.16360795497894287,0.0028531514108181,0.5334981083869934,0.1379121094942093,0.005035227630287409,0.0014586526667699218,0.0024406996089965105,0.15319405496120453
ZJ016511,0.3237289488315582,0.0064614820294082165,0.41366302967071533,0.02547830156981945,0.021733351051807404,0.02661902830004692,0.010133299976587296,0.17218251526355743
ZJ016514,0.08670508116483688,0.018261268734931946,0.18979693949222565,0.41690313816070557,0.014699830673635006,0.006583587732166052,0.011044631712138653,0.25600558519363403
ZJ016515,0.010858663357794285,0.005672374274581671,0.03877765312790871,0.00028034625574946404,0.004175824578851461,0.9322840571403503,0.006752315443009138,0.0011987665202468634
ZJ016517,0.4864973723888397,0.09270872175693512,0.3370187282562256,0.005178540013730526,0.004216946195811033,0.0027551110833883286,0.022184249013662338,0.04944033548235893
ZJ016519,0.25150784850120544,0.0723574161529541,0.39452067017555237,0.03954116627573967,0.04514392092823982,0.02121756412088871,0.016764191910624504,0.15894724428653717
ZJ016521,0.2905985713005066,0.023642081767320633,0.5670541524887085,0.0013333705719560385,0.00843091495335102,0.008860229514539242,0.09179407358169556,0.008286668919026852
ZJ016523,0.30030256509780884,0.6024307012557983,0.04922468960285187,0.006167877931147814,0.004046675283461809,0.002866321010515094,0.01823788695037365,0.01672324910759926
ZJ016524,0.09687673300504684,0.005409562028944492,0.547356903553009,0.08359778672456741,0.015002249740064144,0.017570270225405693,0.006373855285346508,0.22781257331371307
ZJ016528,0.20334392786026,0.3002065420150757,0.1255864053964615,0.0006911027012392879,0.0029444177635014057,0.007033479865640402,0.3468230962753296,0.013371017761528492
ZJ016529,0.07933991402387619,0.057281844317913055,0.2222321778535843,0.015959035605192184,0.007453463040292263,0.0524752102792263,0.5183176398277283,0.04694068431854248
ZJ016530,0.3446078896522522,0.3536970317363739,0.10629141330718994,0.0022191451862454414,0.07232359796762466,0.01606241799890995,0.07842022180557251,0.02637825347483158
ZJ016531,0.02349284663796425,0.003543162252753973,0.3959285616874695,0.17450906336307526,0.014065700583159924,0.07420333474874496,0.0021487597841769457,0.3121085464954376
ZJ016533,0.4361630976200104,0.0876745954155922,0.28591054677963257,0.0005676972796209157,0.0033122505992650986,0.0028909645043313503,0.13579432666301727,0.047686465084552765
ZJ016534,0.07616874575614929,0.005514133721590042,0.2900231182575226,0.10663870722055435,0.017172005027532578,0.00767073268070817,0.004177455324679613,0.49263519048690796
ZJ016536,0.25761178135871887,0.07622787356376648,0.5155338644981384,0.002885593334212899,0.005886581726372242,0.009408064186573029,0.10194049030542374,0.030505739152431488
ZJ016537,0.5015679001808167,0.11200767010450363,0.1619495302438736,0.002111357171088457,0.02755766548216343,0.07629068195819855,0.09953276813030243,0.018982354551553726
ZJ016539,0.5243103504180908,0.01931903511285782,0.29733067750930786,0.003209360409528017,0.02200358361005783,0.005455818492919207,0.024649860337376595,0.10372132062911987
ZJ016541,0.4803750514984131,0.041964344680309296,0.22540763020515442,0.004392595496028662,0.07760230451822281,0.01623249240219593,0.11210459470748901,0.04192103445529938
ZJ016542,0.20677834749221802,0.009349143132567406,0.25560978055000305,0.29205572605133057,0.015487120486795902,0.013281977735459805,0.003605589736253023,0.20383234322071075
ZJ016545,0.14774294197559357,0.04155554249882698,0.6253000497817993,0.0019284113077446818,0.012824205681681633,0.04305128753185272,0.11991827934980392,0.00767930131405592
ZJ016547,0.03519240394234657,0.0013834404526278377,0.6289343237876892,0.054716289043426514,0.0031743948347866535,0.22436755895614624,0.0020736560691148043,0.050157975405454636
ZJ016549,0.20744948089122772,0.03590099886059761,0.2537422776222229,0.0008998460252769291,0.0011748248944059014,0.011065344326198101,0.4805801808834076,0.009187080897390842
ZJ016552,0.35296058654785156,0.026846304535865784,0.33319565653800964,0.006769878324121237,0.03768597170710564,0.005924575496464968,0.22181761264801025,0.014799465425312519
ZJ016553,0.3644448220729828,0.01581275835633278,0.45428866147994995,0.0009228280396200716,0.017334483563899994,0.022941632196307182,0.10679404437541962,0.017460769042372704
ZJ016557,0.20699280500411987,0.3761591613292694,0.19495542347431183,0.004153376445174217,0.007889141328632832,0.005498786922544241,0.18433402478694916,0.020017175003886223
ZJ016560,0.6124573945999146,0.019582880660891533,0.14128103852272034,0.00210930360481143,0.14383557438850403,0.021525995805859566,0.047890178859233856,0.011317633092403412
ZJ016566,0.39848628640174866,0.02164619415998459,0.46982789039611816,0.0013104408280923963,0.011783432215452194,0.006871807388961315,0.07779394090175629,0.012280065566301346
ZJ016567,0.32704469561576843,0.0185431856662035,0.2216046154499054,0.03774815425276756,0.009187663905322552,0.002910276874899864,0.010001721791923046,0.3729596436023712
ZJ016568,0.0007951100706122816,0.0014873259933665395,0.01372754480689764,0.0008338887128047645,0.004950590431690216,0.9768556356430054,0.0006821684655733407,0.0006677696947008371
ZJ016569,0.32427582144737244,0.015261352062225342,0.5145209431648254,0.0013679106486961246,0.029908407479524612,0.01164048258215189,0.08451399952173233,0.018511105328798294
ZJ016571,0.021594680845737457,0.0027697791811078787,0.42269471287727356,0.05285264924168587,0.009991314262151718,0.4613238275051117,0.006429478991776705,0.02234361693263054
ZJ016573,0.1641647219657898,0.00692921644076705,0.6565821170806885,0.05366792902350426,0.02438160590827465,0.007146807853132486,0.00958273559808731,0.07754480838775635
ZJ016574,0.060147278010845184,0.0034752869978547096,0.6481614708900452,0.09187722206115723,0.01041595358401537,0.008502279408276081,0.0024895828682929277,0.1749308705329895
ZJ016575,0.04163665696978569,0.0024691661819815636,0.8109546303749084,0.013396858237683773,0.021283237263560295,0.08065905421972275,0.007254128344357014,0.02234617806971073
ZJ016577,0.5188595652580261,0.12136568874120712,0.17970268428325653,0.0016465452499687672,0.024327050894498825,0.011651605367660522,0.06651774048805237,0.07592915743589401
ZJ016578,0.32652464509010315,0.35756438970565796,0.21078944206237793,0.0012352322228252888,0.008182080462574959,0.003339264541864395,0.07503940910100937,0.01732552796602249
ZJ016583,0.6538553237915039,0.030743161216378212,0.2619847357273102,0.0019197259098291397,0.006145501043647528,0.00133912090677768,0.014365185983479023,0.029647260904312134
ZJ016584,0.07272370904684067,0.0035252547822892666,0.35240262746810913,0.3295651078224182,0.006239183247089386,0.0941930040717125,0.002783786039799452,0.1385672688484192
ZJ016586,0.5192984938621521,0.022792421281337738,0.33744603395462036,0.0023666720371693373,0.0205979160964489,0.007032366003841162,0.03304898366332054,0.0574171356856823
ZJ016587,0.011841103434562683,0.005017842166125774,0.9696850776672363,0.000434478628449142,0.0014871162129566073,0.004488618578761816,0.004857855383306742,0.002187764970585704
ZJ016601,0.41371020674705505,0.028265181928873062,0.4954198896884918,0.004078004043549299,0.0026960952673107386,0.0038799159228801727,0.044563621282577515,0.007387093268334866
ZJ016602,0.30202969908714294,0.06829988211393356,0.3950604200363159,0.011484812013804913,0.015407228842377663,0.024526670575141907,0.15570078790187836,0.02749054878950119
ZJ016604,0.049605727195739746,0.0013311203802004457,0.40607163310050964,0.14638349413871765,0.004269449505954981,0.0018298273207619786,0.002015532925724983,0.38849323987960815
ZJ016605,0.13291804492473602,0.14320674538612366,0.4156021177768707,0.0007682419964112341,0.005772694479674101,0.017806928604841232,0.2722805440425873,0.01164466142654419
ZJ016606,0.3960009217262268,0.06249377876520157,0.4766211211681366,0.0018407494062557817,0.00387384882196784,0.005477782804518938,0.034329723566770554,0.019362032413482666
ZJ016608,0.12232556194067001,0.010596673004329205,0.18464218080043793,0.5289185047149658,0.022107334807515144,0.013340524397790432,0.004327530972659588,0.11374174058437347
ZJ016610,0.4327813982963562,0.2275865077972412,0.20155878365039825,0.006551761645823717,0.012856019660830498,0.015821179375052452,0.08578189462423325,0.01706252247095108
ZJ016611,0.2062731832265854,0.13881386816501617,0.2511548399925232,0.0019542998634278774,0.04100225493311882,0.01957278698682785,0.31498193740844727,0.02624688670039177
