id,antelope_duiker,bird,blank,civet_genet,hog,leopard,monkey_prosimian,rodent
ZJ016488,0.011564189568161964,0.08862752467393875,0.0032101692631840706,0.8940507173538208,0.000261097913607955,0.00030419949325732887,0.00024419723195023835,0.0017379317432641983
ZJ016489,0.0002098712866427377,0.05463036894798279,0.0002797036722768098,0.006044304929673672,5.563210652326234e-05,0.0001739817816996947,0.0007693868828937411,0.9378367066383362
ZJ016491,1.1485561117297038e-05,1.5314088159357198e-05,0.001485158340074122,3.09928618662525e-05,1.2243233868503012e-05,0.9984384179115295,3.742785338545218e-06,2.6056663955387194e-06
ZJ016492,0.014925377443432808,0.5659181475639343,0.002659626305103302,0.0023828211706131697,0.0006520809256471694,0.0007625394500792027,0.005517497193068266,0.407181978225708
ZJ016493,1.5055527910590172e-05,0.9999268054962158,3.401800131541677e-05,1.1691664667523582e-06,4.8525212150707375e-06,2.9063844522170257e-06,7.137928605516208e-06,8.169320608431008e-06
ZJ016495,0.004100675694644451,0.701799213886261,0.002646510722115636,7.383070624200627e-05,0.21811847388744354,0.001244310406036675,0.023938173428177834,0.04807886853814125
ZJ016496,0.12990204989910126,0.020134467631578445,0.01314496248960495,0.0027947446797043085,0.009872332215309143,0.002504397416487336,0.817328155040741,0.00431883754208684
ZJ016497,0.021118532866239548,0.0054402961395680904,0.003693170612677932,0.0005574168171733618,0.12646184861660004,0.001656491425819695,0.7994178533554077,0.041654396802186966
ZJ016500,0.9852887988090515,0.00019727650214917958,0.000603288528509438,0.0074731120839715,3.023951649083756e-05,9.326017607236281e-05,0.0005118510453030467,0.005802272818982601
ZJ016503,0.006784875877201557,0.9375625252723694,0.006795943249017,0.000521860143635422,0.04183204472064972,0.0009212320437654853,0.0007707233889959753,0.004810784477740526
ZJ016506,0.04421457275748253,0.7724414467811584,0.03335480019450188,6.3443134422414e-05,0.12743651866912842,0.0001463542430428788,0.020203301683068275,0.0021396158263087273
ZJ016507,0.9876799583435059,3.831009507848648e-06,7.440518675139174e-05,6.442388257710263e-05,0.00014067324809730053,2.037800004472956e-05,0.0002003571280511096,0.011815830133855343
ZJ016509,7.49538594391197e-06,0.9999579191207886,2.2891432308824733e-05,1.3204956985646277e-06,5.540350230148761e-06,2.728654635575367e-06,1.2034917062919703e-06,8.972227192316495e-07
ZJ016510,0.0017567235045135021,0.009332018904387951,0.00042628435767255723,0.18705780804157257,0.009228475391864777,0.0004076703917235136,0.0008675884455442429,0.7909234166145325
ZJ016512,0.011513384990394115,0.0007343632751144469,0.019579876214265823,0.2168389856815338,0.0004864563525188714,0.02170315757393837,0.7283716201782227,0.0007721681613475084
ZJ016513,0.0019351036753505468,0.14312061667442322,0.005370233673602343,1.3760322872258257e-05,0.8464874625205994,0.00038093733019195497,0.0021716905757784843,0.000520112575031817
ZJ016516,0.9787778854370117,2.647733890626114e-05,0.0012274171458557248,0.014332639053463936,2.8376796763041057e-05,0.00035055121406912804,0.00041920211515389383,0.00483750132843852
ZJ016518,0.9999592304229736,1.7867811266114586e-06,1.1821536645584274e-05,2.9822131182299927e-06,4.892459401162341e-06,2.5916588128893636e-06,4.919591447105631e-06,1.186082408821676e-05
ZJ016520,0.999384880065918,3.1879062589723617e-06,7.198923412943259e-05,4.9341251724399626e-05,0.00017134749214164913,3.486284913378768e-05,3.6023648135596886e-05,0.0002483423741068691
ZJ016522,0.9869449734687805,0.00010603064583847299,0.00016126627451740205,0.000812646234408021,0.00012890601647086442,6.689967267448083e-05,0.0002544960007071495,0.011524708941578865
ZJ016525,0.005705701187252998,4.839750090468442e-06,0.0002709409163799137,0.0003602078650146723,0.993354082107544,0.00011000828089891002,9.58487180469092e-06,0.00018465363245923072
ZJ016526,0.0008850680314935744,0.9917426705360413,0.0004837312444578856,6.961894541746005e-05,1.1461624126241077e-05,3.6999103031121194e-05,0.0013720567803829908,0.005398367997258902
ZJ016527,1.6939397937676404e-06,8.053790224948898e-06,1.0441868653288111e-05,0.9998784065246582,1.967027401406085e-06,9.334977221442387e-05,1.9473991414997727e-06,4.100153546460206e-06
ZJ016532,5.385757049225504e-06,1.5453801097464748e-05,0.000278518971754238,5.701041663996875e-05,7.810102943039965e-06,0.9996122717857361,1.9748080376302823e-05,3.738761279237224e-06
ZJ016535,0.00018990329408552498,6.361284613376483e-05,0.00019612906908150762,3.192894655512646e-05,3.4399454307276756e-05,3.7001653254264966e-05,0.9993801116943359,6.693573959637433e-05
ZJ016538,8.963513391790912e-05,0.00010630588803905994,0.00014566947356797755,8.761090612097178e-06,7.454934529960155e-05,1.675766907283105e-05,0.999071478843689,0.00048682428314350545
ZJ016540,0.0004648352332878858,0.9991082549095154,0.00017280451720580459,1.7851134543889202e-05,9.281829261453822e-05,2.4266406398965046e-05,6.439859134843573e-05,5.4716074373573065e-05
ZJ016543,0.004700414836406708,0.0005130047793500125,0.004212978295981884,0.10846997052431107,0.41987597942352295,0.3264279067516327,0.013894816860556602,0.1219048872590065
ZJ016544,0.999954342842102,2.9738034754700493e-06,1.6779436919023283e-05,7.685530931667017e-07,1.065643664333038e-05,1.3270606586957001e-06,5.26119083588128e-06,7.936240763228852e-06
ZJ016546,0.7651799917221069,0.00025521544739603996,0.010991162620484829,0.00849128421396017,0.16789501905441284,0.046668846160173416,0.00026335279108025134,0.0002551139914430678
ZJ016548,0.9995871186256409,3.005435928571387e-06,0.0003062247415073216,1.7033125914167613e-05,1.7463598851463757e-05,2.0345292796264403e-05,3.781974737648852e-05,1.0976908015436493e-05
ZJ016550,0.003951535560190678,0.004126252606511116,0.00044302368769422174,0.0076981945894658566,4.551573874778114e-05,8.935760706663132e-05,0.007633105851709843,0.9760130643844604
ZJ016551,0.020327450707554817,0.006733995862305164,0.02163708768785,0.0004094624309800565,0.00016470716218464077,0.00032216819818131626,0.9379390478134155,0.012466082349419594
ZJ016554,0.9549561738967896,0.019398881122469902,0.0030324209947139025,1.9970841094618663e-05,0.00016473823052365333,1.6586023775744252e-05,0.020818280056118965,0.001592976856045425
ZJ016555,0.8728309273719788,0.058534249663352966,0.0011650798842310905,0.0006390820490196347,0.06593506783246994,0.0005728976102545857,0.00021473450760822743,0.0001079788853530772
ZJ016556,0.006021406035870314,0.00048541996511630714,0.014807658270001411,0.003909810446202755,0.0002003469126066193,0.0013365845661610365,0.962040901184082,0.011197828687727451
ZJ016558,8.859781701175962e-06,1.94641288544517e-05,0.0012269319267943501,2.8541007850435562e-05,1.0232422027911525e-05,0.9986989498138428,4.527261808107141e-06,2.5487106540822424e-06
ZJ016559,0.999055802822113,0.0007114470936357975,0.00010743682651082054,6.155710707389517e-06,5.505288936547004e-05,1.526360028947238e-05,4.1850609704852104e-05,7.050755357340677e-06
ZJ016561,0.9990054965019226,1.1171700862178113e-05,3.372477658558637e-05,1.9795138541667257e-06,0.0009158541215583682,2.6098166927113198e-05,2.6728598641057033e-06,3.011043872902519e-06
ZJ016562,0.010514735244214535,0.9822913408279419,0.00474562868475914,1.3220713299233466e-05,0.0010874751023948193,0.00014809469575993717,0.0007730158977210522,0.00042645761277526617
ZJ016563,0.9989271759986877,7.970636943355203e-05,0.00047366725630126894,8.730596891837195e-05,4.693970549851656e-05,0.000329878821503371,4.6539960749214515e-05,8.676954166730866e-06
ZJ016564,1.842142955865711e-05,0.9999376535415649,2.6872636226471514e-05,7.988948027559672e-07,4.157007879257435e-06,2.1576413473667344e-06,8.245977369369939e-06,1.7170978026115336e-06
ZJ016565,0.0008897142834030092,0.0001751347299432382,0.0016057349275797606,0.00911644846200943,3.13313357764855e-05,0.9881402254104614,3.0276516554295085e-05,1.1038274351449218e-05
ZJ016570,4.707317657448584e-06,0.9999164342880249,3.620030838646926e-05,1.853942535490205e-06,1.4431877389142755e-05,4.811004146176856e-06,3.495036708045518e-06,1.8008409824687988e-05
ZJ016572,0.002135572489351034,0.7650358080863953,0.023295676335692406,0.013814933598041534,0.0003248470020480454,0.0046516102738678455,0.053056225180625916,0.13768531382083893
ZJ016576,0.3260742127895355,0.10983395576477051,0.00804944895207882,0.020741425454616547,0.00048233839333988726,0.000750052509829402,0.0016928972909227014,0.5323756337165833
ZJ016579,0.0003732770564965904,0.9992009997367859,0.0001042341100401245,7.181927230703877e-06,0.00021678765187971294,2.6805069865076803e-05,3.8226135075092316e-06,6.693542673019692e-05
ZJ016580,4.381760663818568e-05,4.6582117647631094e-05,8.92635671334574e-06,3.099095920333639e-05,1.899530070659239e-05,6.397242941602599e-06,6.269666482694447e-05,0.9997815489768982
ZJ016581,0.0019197219517081976,0.9806369543075562,0.0002672736591193825,1.974869883270003e-05,0.00012903253082185984,2.5821549570537172e-05,0.00014511295012198389,0.016856355592608452
ZJ016582,5.621909622277599e-06,9.250364200852346e-06,0.00018049667414743453,2.028210656135343e-05,8.38418236526195e-06,0.9997705817222595,2.5719691620906815e-06,2.689515440579271e-06
ZJ016585,2.641474929987453e-05,7.263896350195864e-06,0.0002690178225748241,0.00033965875627472997,5.81509721087059e-06,0.9993428587913513,7.62587524150149e-06,1.248175749424263e-06
ZJ016588,0.0030832572374492884,1.2969512681593187e-05,6.005856630508788e-05,0.00017131412460003048,5.994286766508594e-05,6.125637446530163e-05,0.0005404330440796912,0.9960107803344727
ZJ016589,0.00016874745779205114,8.208188955904916e-05,0.00020490189490374178,6.623378340009367e-06,2.2586516934097745e-05,5.748972398578189e-06,0.9994077682495117,0.0001015294183162041
ZJ016590,0.4480377435684204,2.8768206902896054e-05,0.0005487331072799861,0.0319281741976738,0.002669442445039749,0.0005546272150240839,0.5127695798873901,0.003462970955297351
ZJ016591,0.0870322734117508,1.2869326383224688e-05,0.0018406350864097476,2.2840713427285664e-05,4.020523920189589e-05,3.6208446545060724e-05,0.9109534025192261,6.153323192847893e-05
ZJ016592,0.00024250759452115744,0.0392773374915123,0.0005374124739319086,0.003876269795000553,0.0007412541890516877,0.0005841674865223467,0.0011432040482759476,0.9535977840423584
ZJ016593,0.5242338180541992,0.0178208090364933,0.01709749735891819,0.0030466278549283743,0.0011616285191848874,0.0004282482259441167,0.27283966541290283,0.16337168216705322
ZJ016594,0.0024733180180191994,0.0003892141976393759,8.205047925002873e-05,0.06673181056976318,1.3965264770376962e-05,1.033423268381739e-05,0.001259742071852088,0.929039478302002
ZJ016595,0.02081507258117199,0.0006245924159884453,0.02950093150138855,4.436408562469296e-05,0.007414000574499369,0.0030101994052529335,0.9359956383705139,0.002595318015664816
ZJ016596,0.8944783210754395,6.660250073764473e-05,0.00046858814312145114,3.567794556147419e-05,0.10450954735279083,0.00023010681616142392,0.00012998690363019705,8.1134625361301e-05
ZJ016597,0.0014616065891459584,3.5591565392678604e-05,0.00142666045576334,9.58669334067963e-05,3.529816240188666e-05,0.0005193090182729065,0.9962350726127625,0.0001907056284835562
ZJ016598,8.117210199998226e-06,1.1035068382625468e-05,0.00021015031961724162,2.0412131561897695e-05,8.392963536607567e-06,0.9997350573539734,4.672983322961954e-06,2.164813167837565e-06
ZJ016599,6.548193050548434e-05,0.9997761845588684,3.645827746368013e-05,6.286519237619359e-06,5.102544673718512e-05,1.4237889445212204e-05,1.1127537618449423e-05,3.9247497625183314e-05
ZJ016600,1.3152752217138186e-05,0.9998728036880493,6.927633512532339e-05,2.790545295283664e-06,1.8218432160210796e-05,4.685358817368979e-06,3.679881956486497e-06,1.5456253095180728e-05
ZJ016603,0.00016365338524337858,0.00010796525748446584,0.00015628892288077623,1.8646906028152443e-05,6.658588063146453e-06,8.20258446765365e-06,0.9994834661483765,5.510908886208199e-05
ZJ016607,0.0004523891839198768,1.8239490600535646e-05,0.0006498791626654565,0.010427053086459637,4.9028865760192275e-05,0.9883798360824585,9.208245501213241e-06,1.43772667797748e-05
ZJ016609,0.012626037932932377,0.22823001444339752,0.009234805591404438,0.26172229647636414,0.015049056150019169,0.003520406549796462,0.3804772198200226,0.0891401544213295
ZJ016613,4.8216155846603215e-05,0.00016234170470852405,0.0009449683129787445,3.544267747201957e-05,2.1021414795541205e-05,0.9987210631370544,4.7373847337439656e-05,1.9491719285724685e-05
ZJ016614,0.0011488415766507387,0.00012045360927004367,0.00014541647396981716,7.856797310523689e-05,0.0001156377766164951,2.1166864826227538e-05,0.0001647733006393537,0.9982051849365234
ZJ016616,7.593539339723065e-05,2.355630749661941e-05,0.0008337378385476768,4.2009036405943334e-05,6.925934576429427e-05,0.9989376664161682,1.4338072105601896e-05,3.4948773190990323e-06
ZJ016617,5.3742849559057504e-05,0.00012626504758372903,1.6395895727328025e-05,3.228563582524657e-05,1.672399594099261e-05,8.359570529137272e-06,0.00013347456115297973,0.9996127486228943
ZJ016618,0.0004956760094501078,0.12656079232692719,0.00821458175778389,0.10073304176330566,0.007093936670571566,0.00807266216725111,0.008913095109164715,0.7399161458015442
ZJ016620,0.0005459294188767672,0.002173889661207795,0.0002389160799793899,0.004505037330091,0.00019734041416086257,6.438783020712435e-05,0.00013298900739755481,0.9921414852142334
ZJ016621,0.014908699318766594,0.114423006772995,0.0006031635566614568,3.0033352231839672e-05,8.537212124792859e-05,7.167578587541357e-05,0.00015168859681580216,0.8697263598442078
ZJ016625,0.9995808005332947,5.387575129134348e-06,7.988428842509165e-05,0.0002504318254068494,4.733702098747017e-06,1.1831294614239596e-05,4.865150913246907e-05,1.822414378693793e-05
ZJ016626,0.004309819079935551,1.1312014066788834e-05,4.81201168440748e-05,2.82667315332219e-05,0.99530029296875,0.00028038638993166387,1.0758369171526283e-05,1.1079400792368688e-05
ZJ016627,0.00022244219144340605,2.6004576284321956e-05,0.0003855247632600367,2.852684883691836e-05,4.191463813185692e-05,4.131296736886725e-05,0.9991855025291443,6.875151302665472e-05
ZJ016628,0.9999097585678101,2.2884405552758835e-06,1.0588414625090081e-05,1.05054482446576e-06,3.9885144360596314e-05,1.9711642380570993e-06,8.676671313878614e-06,2.5672408810351044e-05
ZJ016629,0.00022999790962785482,1.608382081030868e-05,0.0009294629562646151,0.24797147512435913,0.0011965185403823853,0.749503493309021,9.391881758347154e-05,5.899673487874679e-05
ZJ016630,0.9791373014450073,0.0001598600938450545,0.000880819745361805,0.00022947981778997928,0.018630588427186012,3.685003684950061e-05,0.0008776678005233407,4.7401204938068986e-05
ZJ016634,0.028355134651064873,0.4617893099784851,0.010701246559619904,0.007748264819383621,0.02497054636478424,0.011323826387524605,0.39102810621261597,0.06408362835645676
ZJ016637,0.006562958471477032,0.00610707700252533,0.001922759460285306,0.23573149740695953,0.0015017219120636582,0.0011369885178282857,0.0009000939899124205,0.7461369633674622
ZJ016638,0.00036509521305561066,0.007883289828896523,0.0019845711067318916,0.0034990962594747543,0.0007125848205760121,0.0006384743028320372,0.03812835365533829,0.9467886686325073
ZJ016639,0.978931725025177,8.214005902118515e-06,0.0007115443586371839,0.00470270961523056,0.0002877476217690855,0.00045995492837391794,0.0008870117017067969,0.014011133462190628
ZJ016640,0.03794592618942261,0.9396741390228271,0.014089299365878105,0.002149252686649561,0.0003380609559826553,0.0016766629414632916,0.0036287223920226097,0.0004979451186954975
ZJ016641,0.0064802211709320545,0.004979183431714773,0.00015120900934562087,0.0001261901925317943,3.8573249184992164e-05,4.200172406854108e-05,0.00018559515592642128,0.9879970550537109
ZJ016642,0.0001749180955812335,2.0833178950852016e-06,1.9821560272248462e-05,0.9997434020042419,2.36209120885178e-06,4.370179885881953e-05,6.0162305999256205e-06,7.757928869978059e-06
ZJ016643,0.0003238242934457958,0.9986660480499268,0.000319659331580624,5.9029618569184095e-05,0.00022365227050613612,0.00019649873138405383,3.228977584512904e-05,0.00017897454381454736
ZJ016644,0.9997913241386414,1.0458708857186139e-05,0.00010051420395029709,2.6663408334570704e-06,4.6182129153748974e-05,7.005524821579456e-06,3.156040111207403e-05,1.0423071216791868e-05
ZJ016645,0.9885196089744568,0.0011558595579117537,0.00015438240370713174,6.361429768730886e-06,0.009945126250386238,5.6946457334561273e-05,0.00015349934983532876,8.148010238073766e-06
ZJ016646,0.00020180291903670877,0.00015030137728899717,0.0002523592847865075,2.077564931823872e-05,1.2889084246126004e-05,1.0514729183341842e-05,0.9993162155151367,3.518362427712418e-05
ZJ016650,0.05496750771999359,5.535966920433566e-05,0.00014470804308075458,0.8162815570831299,0.00021302129607647657,0.0002621086605358869,0.00012809936015401036,0.12794773280620575
ZJ016651,4.300208092899993e-05,0.9998742341995239,2.7831913030240685e-05,7.363590611930704e-06,1.6436120858998038e-05,9.348243111162446e-06,5.830559075548081e-06,1.5956387869664468e-05
ZJ016653,0.000265595008386299,4.250636720826151e-06,8.009198609215673e-06,6.574921940227796e-07,0.9996966123580933,1.672750477155205e-05,1.8088030628859997e-06,6.323888101178454e-06
ZJ016654,0.0198473259806633,0.013256499543786049,0.0016408598748967052,0.0027768556028604507,0.0001795382850104943,0.001100122113712132,0.5614013075828552,0.3997974693775177
ZJ016655,0.9989976286888123,9.413863153895363e-05,3.91617686545942e-05,1.2808421843146789e-06,0.0007989651639945805,2.974544486278319e-06,4.594877827912569e-05,1.983836409635842e-05
ZJ016656,1.3871254850528203e-05,0.9999542236328125,1.2068152500432916e-05,1.1490985798445763e-06,6.180119271448348e-06,2.3909974515845533e-06,6.471449069067603e-06,3.6318954244052293e-06
ZJ016657,0.11546937376260757,0.7223668694496155,0.013125407509505749,0.0011921406257897615,0.005536286160349846,0.0006782180862501264,0.13828222453594208,0.003349474398419261
ZJ016662,0.00033944728784263134,8.260140748461708e-05,0.009289509616792202,0.0011730940314009786,8.43645102577284e-05,0.9880025386810303,0.0008191406377591193,0.00020933471387252212
ZJ016663,0.00017707257939036936,2.4022654542932287e-05,0.0012983460910618305,5.404360490501858e-05,0.00010688048496376723,0.9983243346214294,5.033750767324818e-06,1.0209053471044172e-05
ZJ016666,0.6582567691802979,7.89085024734959e-05,0.0026014912873506546,0.00020128405594732612,0.0009974271524697542,0.0001443612272851169,0.33720073103904724,0.0005190312513150275
ZJ016667,0.999950647354126,2.548667907831259e-06,1.3449985999614e-05,5.949978572061809e-07,1.5718242138973437e-05,1.038839400280267e-06,1.2760718163917772e-05,3.1778176889929455e-06
ZJ016674,0.0001366474898532033,1.0150145499210339e-05,0.00012883386807516217,2.4913782908697613e-05,1.0767166713776533e-05,8.832133971736766e-06,0.9996315240859985,4.831334445043467e-05
ZJ016675,0.00019148719729855657,1.8868473489419557e-05,0.00024433262296952307,1.096120922738919e-05,5.513066753337625e-06,2.4140626919688657e-05,0.999417781829834,8.690489630680531e-05
ZJ016677,0.017351647838950157,0.001881288131698966,0.0036163178738206625,0.7349932193756104,0.00045520468847826123,0.00025831512175500393,0.01054360531270504,0.23090040683746338
ZJ016681,0.02902662195265293,0.0038821285124868155,0.0022651338949799538,0.00105144246481359,0.7055386900901794,0.0010397181613370776,0.2217039167881012,0.03549239784479141
ZJ016682,0.0006374844233505428,3.691468737088144e-05,0.0030284596141427755,3.560653203749098e-05,5.6075467000482604e-05,3.4492248232709244e-05,0.9960923790931702,7.858552999095991e-05
ZJ016684,0.6135854125022888,2.2368854843080044e-05,0.00017761182971298695,0.0002215047861682251,0.3856407701969147,0.0002883837732952088,2.794630199787207e-05,3.6006349546369165e-05
ZJ016688,0.014505160972476006,0.0003983268397860229,0.004490666091442108,2.7289799618301913e-05,2.0958004824933596e-05,2.4464470698148943e-05,0.9802462458610535,0.00028680815012194216
ZJ016691,0.012169868685305119,2.3747859358991263e-06,0.00012039100693073124,5.493060598382726e-06,7.722392183495685e-05,5.542984581552446e-06,0.9875603318214417,5.875026181456633e-05
